"SAMPLEID","LONG","CFS","WsAreaSqKm","ElevCat","PrecipCat","PrecipWs","TmeanCat","WetIndexWs","WtDepWs","PermWs","SandWs","ClayWs","Fe2O3Cat","MgOCat","K2OWs","Al2O3Ws","NWs","SWs","L3Eco","TAXAID","N_TAXA","file_taxatrans","file_attributes","Rank","Slash","NONTARGET","BCG_sens","Habit_CBCN","Order_EPT","Volt_semi","TolVal","BCG_Attr","BCG_Attr2","FFG","FFG_Src","HABIT","HABIT_Src","LIFE_CYCLE","LIFE_CYCLE_Src","THERMAL_INDICATOR","AIRBREATHER","PHYLUM","CLASS","ORDER","FAMILY","GENUS","KBGENSPE","NOD","AP","HM","POC","SA","SSS","Min_HM1988","Max_HM1988","Mean_HM1988","KBTOLR","EXCLUDE"
"KS_Liz_3608_Rep1",-96.26825452,69.45,646.6401,337.2065,909.2009417,919.095568,12.69715106,752.305,171.8542,1.2534,9.8059,41.3846,9.0184,1.6244,0.6664,3.5565,0.0652,0.3884,"eco3_28","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","SH,CG","NRSA based on Polypedilum","CB,CN","Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",3,3,3,3,3,3,3,3,3,3,FALSE
"KS_Liz_3608_Rep1",-96.26825452,69.45,646.6401,337.2065,909.2009417,919.095568,12.69715106,752.305,171.8542,1.2534,9.8059,41.3846,9.0184,1.6244,0.6664,3.5565,0.0652,0.3884,"eco3_28","PSEUDOSUCCINEA COLUMELLA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","SC","IA; NE; OK; MN; NRSA","CB","MN; NRSA",NA,NA,NA,FALSE,"MOLLUSCA","GASTROPODA","BASOMMATOPHORA","LYMNAEIDAE","PSEUDOSUCCINEA","PSEUDOSUCCINEA COLUMELLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE
"KS_Liz_3608_Rep1",-96.26825452,69.45,646.6401,337.2065,909.2009417,919.095568,12.69715106,752.305,171.8542,1.2534,9.8059,41.3846,9.0184,1.6244,0.6664,3.5565,0.0652,0.3884,"eco3_28","STENELMIS",8,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","SC","IA; NE; MODNR; MN; NRSA; Tward","CN","NE; OK; MN; Tward; NRSA","semi,uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","STENELMIS","STENELMIS",2,4,1,3,3,4,1,4,2.833333333,4,FALSE
"KS_Liz_3608_Rep1",-96.26825452,69.45,646.6401,337.2065,909.2009417,919.095568,12.69715106,752.305,171.8542,1.2534,9.8059,41.3846,9.0184,1.6244,0.6664,3.5565,0.0652,0.3884,"eco3_28","STRATIOMYS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","CG","IA; MODNR; OK; MN; Tward; NRSA","SP","NE; MODNR; OK; MN; Tward; NRSA","uni","Tward",NA,TRUE,"ARTHROPODA","INSECTA","DIPTERA","STRATIOMYIDAE","STRATIOMYS","STRATIOMYS",4,2,2,2,4,4,2,4,3,10,FALSE
"KS_Liz_3608_Rep1",-96.26825452,69.45,646.6401,337.2065,909.2009417,919.095568,12.69715106,752.305,171.8542,1.2534,9.8059,41.3846,9.0184,1.6244,0.6664,3.5565,0.0652,0.3884,"eco3_28","TRAMEA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; MODNR; OK; MN; Tward; NRSA","SP","MODNR; MN; Tward; NRSA","uni","Tward",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","LIBELLULIDAE","TRAMEA","TRAMEA",3,3,2,2,3,4,2,4,2.833333333,4,FALSE
"KS_Liz_3608_Rep1",-96.26825452,69.45,646.6401,337.2065,909.2009417,919.095568,12.69715106,752.305,171.8542,1.2534,9.8059,41.3846,9.0184,1.6244,0.6664,3.5565,0.0652,0.3884,"eco3_28","TREPOBATES",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","SK","MODNR; OK; MN; Tward; NRSA","multi,uni","NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","GERRIDAE","TREPOBATES","TREPOBATES",3,4,2,3,3,4,2,4,3.166666667,99,FALSE
"KS_Liz_3608_Rep1",-96.26825452,69.45,646.6401,337.2065,909.2009417,919.095568,12.69715106,752.305,171.8542,1.2534,9.8059,41.3846,9.0184,1.6244,0.6664,3.5565,0.0652,0.3884,"eco3_28","TRICORYTHODES",12,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,6,"4","4_worse","CG","IA; NE; MODNR; OK; MN; Tward; NRSA","SP","IA; NE; OK; MN; Tward; NRSA","uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOHYPHIDAE","TRICORYTHODES","TRICORYTHODES",2,0,2,0,3,3,0,3,1.666666667,4,FALSE
"KS_Liz_3608_Rep1",-96.26825452,69.45,646.6401,337.2065,909.2009417,919.095568,12.69715106,752.305,171.8542,1.2534,9.8059,41.3846,9.0184,1.6244,0.6664,3.5565,0.0652,0.3884,"eco3_28","TROPISTERNUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,5,"4","4_middle","PR","NE; MODNR; OK; MN; Tward; NRSA","CB","NE; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","TROPISTERNUS","TROPISTERNUS",3,4,1,3,3,3,1,4,2.833333333,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","ABLABESMYIA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","MODNR; MN; Tward; NRSA","SP","MODNR; OK; MN; Tward; NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ABLABESMYIA","ABLABESMYIA",3,3,1,3,3,3,1,3,2.666666667,6,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","ARGIA",10,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CB,CN","NE; OK; MN; NRSA; Tward; MO","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","ARGIA","ARGIA",2,4,2,3,3,3,2,4,2.833333333,6,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","BEROSUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PH,CG","IA; MODNR; OK; NRSA; Tward; MN","SW","NE; MODNR; OK; MN; Tward; NRSA","multi","NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","BEROSUS","BEROSUS",3,4,3,3,3,3,3,4,3.166666667,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","CENTROPTILUM",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,"yes",NA,5,"4","4_middle","CG","NRSA","SW","NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","ANAFROPTILUM/NEOCLOEON","CENTROPTILUM",1,0,1,0,2,1,0,2,0.833333333,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","CERACLEA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","CG","IA; NE; MODNR; OK; MN; Tward; NRSA","CN,SP","IA; MODNR; MN; NRSA","uni","Tward; NRSA","warm",FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","LEPTOCERIDAE","CERACLEA","CERACLEA",2,2,1,1,1,4,1,4,1.833333333,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","CHEUMATOPSYCHE",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CF","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; OK; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","CHEUMATOPSYCHE","CHEUMATOPSYCHE",3,3,3,2,3,3,2,3,2.833333333,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","CLIMACIA",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,"yes","yes",NA,NA,2,"3",NA,"PR","IA; NE; MODNR; OK; MN; Tward; NRSA","CB","NE; OK; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","NEUROPTERA","SISYRIDAE","CLIMACIA","CLIMACIA",2,2,1,2,3,3,1,3,2.166666667,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","CORBICULA FLUMINEA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"6m",NA,"CF","IA; NE; OK; MN; NRSA","BU","NE; MN; NRSA","multi","NRSA","warm",FALSE,"MOLLUSCA","BIVALVIA","VENEROIDA","CORBICULIDAE","CORBICULA","CORBICULA FLUMINEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","CRYPTOCHIRONOMUS",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","PR","NE; MODNR; MN; Tward; NRSA","SP","NE; MODNR; OK; MN; Tward; NRSA","multi","Tward",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CRYPTOCHIRONOMUS","CRYPTOCHIRONOMUS",4,3,3,3,3,4,3,4,3.333333333,6,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","CYMBIODYTA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","CG","IA; NE; MN; Tward; NRSA","BU,SW","NE; MODNR; OK; MN; Tward; NRSA","uni","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","CYMBIODYTA","CYMBIODYTA",3,3,1,2,3,3,1,3,2.5,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","CYRNELLUS FRATERNUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CF","IA; NE; MODNR; OK; MN; Tward; NRSA","CN","NE; MN; Tward; NRSA","uni","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","CYRNELLUS","CYRNELLUS FRATERNUS",3,2,2,1,3,2,1,3,2.166666667,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","DREISSENA POLYMORPHA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,5,"6m",NA,"CF","MODNR; MN; NRSA","CN","MN","uni","NRSA",NA,FALSE,"MOLLUSCA","BIVALVIA","VENEROIDA","DREISSENIDAE","DREISSENA","DREISSENA POLYMORPHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","ENOCHRUS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,6,"4","4_worse","CG","NE; MODNR; OK; MN; Tward; NRSA","BU,SW","NE; OK; MN; NRSA","uni","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","ENOCHRUS","ENOCHRUS",3,3,2,2,3,2,2,3,2.5,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","GOMPHIDAE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,NA,NA,"yes",5,"4","4_middle","PR","IA; NE; MODNR; OK; MN; NRSA","BU","IA; NE; MODNR; OK; MN; NRSA","semi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",NA,NA,3,2,1,3,3,4,1,4,2.666666667,NA,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","GYRETES",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","PR","NE; MODNR; OK; Tward; NRSA","SW","MODNR; OK; Tward; NRSA","uni","Tward","warm",TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","GYRINIDAE","GYRETES","GYRETES",2,4,2,3,3,2,2,4,2.666666667,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","HEPTAGENIIDAE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","SC","IA; NE; MODNR; OK; MN; NRSA","CN","NE; OK; MN","uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE",NA,NA,2,2,2,2,3,3,2,3,2.333333333,NA,TRUE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","HYDROPSYCHIDAE",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,"yes","yes",NA,5,"4","4_middle","CF","IA; NE; MODNR; OK; MN; ;","CN","NE; OK; MN","uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE",NA,NA,3,3,2,2,3,3,2,3,2.666666667,NA,TRUE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","LEUCROCUTA MACULIPENNIS",2,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,"yes","yes","yes",NA,3,"3",NA,"SC","IA; OK; NRSA; Tward","CN","Tward; NRSA","uni","Tward; NRSA","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","LEUCROCUTA","LEUCROCUTA MACULIPENNIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","MACCAFFERTIUM PULCHELLUM",5,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,"yes","yes","yes",NA,2,"3",NA,"SC","IA; NE; MODNR; MN; Tward","CN","NE; MN; Tward; NRSA","uni","Tward","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM PULCHELLUM",2,2,2,2,3,4,2,4,2.5,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","MACCAFFERTIUM TERMINATUM",3,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","SC","IA; NE; MODNR; MN; Tward","CN","NE; MN; Tward; NRSA","uni","Tward","warm",FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM TERMINATUM",2,2,2,2,3,4,2,4,2.5,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","MACRONYCHUS GLABRATUS",23,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","CG","IA; MODNR; MN; Tward; NRSA","CN","IA; MN; Tward; NRSA","semi,uni","NRSA","warm",FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","MACRONYCHUS","MACRONYCHUS GLABRATUS",2,5,1,3,2,2,1,5,2.5,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","NAIDIDAE",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Family",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","CG","IA; NE; OK; MN","BU","OK; MN","multi","NRSA",NA,FALSE,"ANNELIDA","OLIGOCHAETA","TUBIFICIDA","NAIDIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","ORCONECTES LUTEUS",13,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","SH,CG","OK; NRSA","SP","NRSA",NA,NA,NA,FALSE,"ARTHROPODA","MALACOSTRACA","DECAPODA","CAMBARIDAE","ORCONECTES","ORCONECTES LUTEUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","ORCONECTES VIRILIS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"4","4_middle","CG,SH","IA; MN; NRSA","SP","NE; NRSA",NA,NA,NA,FALSE,"ARTHROPODA","MALACOSTRACA","DECAPODA","CAMBARIDAE","ORCONECTES","ORCONECTES VIRILIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","PALAEMONETES KADIAKENSIS",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,NA,NA,NA,5,"6m",NA,"CG","MODNR; OK; NRSA","SP","NRSA",NA,NA,"warm",FALSE,"ARTHROPODA","MALACOSTRACA","DECAPODA","PALAEMONIDAE","PALAEMONETES","PALAEMONETES KADIAKENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","PALMACORIXA",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,NA,NA,NA,7,"4","4_worse","PR","IA; NE; MODNR; MN; NRSA","SW","IA; NE; OK; MN; Tward; NRSA","multi","Tward; NRSA",NA,TRUE,"ARTHROPODA","INSECTA","HEMIPTERA","CORIXIDAE","PALMACORIXA","PALMACORIXA",3,4,3,3,4,3,3,4,3.333333333,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","PELTODYTES LITORALIS",5,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","SH,PH","OK; NRSA","CB,CN","Tward; NRSA","multi","Tward",NA,TRUE,"ARTHROPODA","INSECTA","COLEOPTERA","HALIPLIDAE","PELTODYTES","PELTODYTES LITORALIS",3,4,3,3,3,3,3,4,3.166666667,99,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","PHYSELLA",4,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,NA,8,"5",NA,"SC","NE; MODNR; OK; MN; NRSA","CB","OK; MN; NRSA","multi","NRSA",NA,FALSE,"MOLLUSCA","GASTROPODA","BASOMMATOPHORA","PHYSIDAE","PHYSELLA","PHYSELLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",1,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes",NA,NA,6,"4","4_worse","SH,CG","NRSA based on Polypedilum","CB,CN","Tward; NRSA","multi","Tward; NRSA",NA,FALSE,"ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM","POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR",3,3,3,3,3,3,3,3,3,3,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","STENACRON INTERPUNCTATUM",63,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Species",NA,FALSE,NA,"yes","yes",NA,6,"4","4_worse","CG","IA; MN; Tward; NRSA","CN","NE; MN; Tward; NRSA","multi","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","STENACRON","STENACRON INTERPUNCTATUM",4,2,3,2,3,3,2,4,2.833333333,4,FALSE
"KS_Liz_3609_Rep1",-94.79790983,432,6718.4802,267.2585,1053.081096,997.1019373,12.98004901,854.5856,96.2512,1.4729,9.9455,37.3996,6.1748,1.5852,1.1612,6.0142,0.1097,0.4688,"eco3_40","STENELMIS",15,"KS_TaxaTranslator_20230717.csv","KS_Attributes_20230717.csv","Genus",NA,FALSE,NA,"yes",NA,"yes",5,"4","4_middle","SC","IA; NE; MODNR; MN; NRSA; Tward","CN","NE; OK; MN; Tward; NRSA","semi,uni","NRSA",NA,FALSE,"ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","STENELMIS","STENELMIS",2,4,1,3,3,4,1,4,2.833333333,4,TRUE
