TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
LIBELLULA PULCHELLA,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SP,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,LIBELLULA,LIBELLULA PULCHELLA,4,3,2,2,3,4,2,4,3,4
LIBELLULA SATURATA,Species,,FALSE,,,,,5,4,4_middle,PR,OK; Tward; NRSA,SP,Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,LIBELLULA,LIBELLULA SATURATA,3,3,2,2,3,4,2,4,2.833333333,4
LIBELLULA VIBRANS,Species,,FALSE,,,,,5,4,4_middle,PR,MN; Tward; NRSA,SP,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,LIBELLULA,LIBELLULA VIBRANS,2,3,2,2,3,4,2,4,2.666666667,4
LIBELLULIDAE,Family,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,SP,IA; NE; MODNR; OK; MN; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,,,3,3,2,2,3,4,2,4,2.833333333,
LIGUMIA SUBROSTRATA,Species,,TRUE,,,,,,,,,,,,,,,,MOLLUSCA,BIVALVIA,UNIONIDA ,UNIONIDAE,LIGUMIA,LIGUMIA SUBROSTRATA,,,,,,,,,,
LIMNEPHILIDAE,Family,,FALSE,,yes,yes,,5,4,4_middle,SH,NE; MODNR; OK; MN; NRSA,CB,OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,,,2,3,1,2,3,2,1,3,2.166666667,
LIMNEPHILUS,Genus,,FALSE,,yes,yes,,5,4,4_middle,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,"SP,CB",IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,LIMNEPHILUS,LIMNEPHILUS,1,3,1,2,3,2,1,3,2,4
LIMNODRILUS,Genus,,FALSE,,yes,,,5,4,4_middle,CG,NE; OK; MN; NRSA,"BU,CN",NE; OK; MN; NRSA,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,LIMNODRILUS,LIMNODRILUS,,,,,,,,,,10
LIMNODRILUS HOFFMEISTERI,Species,,FALSE,,yes,,,5,4,4_middle,CG,NE; MODNR; OK; NRSA,"BU,CN",NE; NRSA,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,LIMNODRILUS,LIMNODRILUS HOFFMEISTERI,,,,,,,,,,10
LIMNOPHILA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,LIMNOPHILA,LIMNOPHILA,2,2,2,2,3,3,2,3,2.333333333,4
LIODESSUS,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LIODESSUS,LIODESSUS,3,5,1,4,3,2,1,5,3,99
LIODESSUS FLAVICOLLIS,Species,,FALSE,,,,,NA,NA,NA,PR,IA; MN; Tward; NRSA,SW,MN; Tward; NRSA,"multi,uni",Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LIODESSUS,LIODESSUS FLAVICOLLIS,,,,,,,,,,99
LIRCEUS,Genus,,FALSE,yes,,,,2,3,,CG,MODNR; OK; MN; NRSA,SP,OK; MN; NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,LIRCEUS,LIRCEUS,,,,,,,,,,6
LOPESCLADIUS,Genus,,FALSE,,,,,5,4,4_middle,CG,MODNR; OK; MN; Tward; NRSA,"BU,SP",Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LOPESCLADIUS,LOPESCLADIUS,3,3,1,3,3,4,1,4,2.833333333,6
LUMBRICULIDAE,Family,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN,BU,NE; OK; MN,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,LUMBRICULIDA,LUMBRICULIDAE,,,,,,,,,,,,
LUTROCHUS,Genus,,FALSE,yes,,,yes,2,3,,SH,MODNR; Tward,SP,OK; MN; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,LUTROCHIDAE,LUTROCHUS,LUTROCHUS,1,3,1,3,2,2,1,3,2,99
LUTROCHUS LATICEPS,Species,,FALSE,yes,,,yes,2,3,,SH,MODNR; Tward - based on Lutrochus,SP,NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,LUTROCHIDAE,LUTROCHUS,LUTROCHUS LATICEPS,1,3,1,3,2,2,1,3,2,99
LYMNAEIDAE,Family,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA,CB,OK; MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,,,,,,,,,,,,7
MACCAFFERTIUM,Genus,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MODNR; MN; Tward,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM,2,2,2,2,3,4,2,4,2.5,4
MACCAFFERTIUM EXIGUUM,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MODNR; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM EXIGUUM,2,2,2,2,3,3,2,3,2.333333333,4
MACCAFFERTIUM MEDIOPUNCTATUM,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MODNR; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM MEDIOPUNCTATUM,,,,,,,,,,4
MACCAFFERTIUM MEXICANUM,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,NE; MODNR; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM MEXICANUM,3,2,2,2,3,4,2,4,2.666666667,4
MACCAFFERTIUM MEXICANUM INTEGRUM,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,NE; MODNR; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM MEXICANUM INTEGRUM,3,2,2,2,3,4,2,4,2.666666667,4
MACCAFFERTIUM PULCHELLUM,Species,,FALSE,yes,yes,yes,,2,3,,SC,IA; NE; MODNR; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM PULCHELLUM,2,2,2,2,3,4,2,4,2.5,4
MACCAFFERTIUM TERMINATUM,Species,,FALSE,,yes,yes,,6,4,4_worse,SC,IA; NE; MODNR; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM TERMINATUM,2,2,2,2,3,4,2,4,2.5,4
MACDUNNOA,Genus,,FALSE,,yes,yes,,NA,NA,NA,SC,NE; MODNR; MN; Tward,CN,NE; MN; Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACDUNNOA,MACDUNNOA,2,2,2,2,3,3,2,3,2.333333333,4
MACROBDELLA DECORA,Species,,FALSE,,,,,NA,NA,NA,PR,NE; MN,SP,NRSA - Hirudinida; others mixed,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,HIRUDINIDAE,MACROBDELLA,MACROBDELLA DECORA,,,,,,,,,,9
MACROMIA,Genus,,FALSE,,,,yes,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,semi,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,MACROMIA,MACROMIA,3,3,1,2,2,4,1,4,2.5,4
MACROMIA ILLINOIENSIS,Species,,FALSE,,,,yes,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SP,MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,MACROMIA,MACROMIA ILLINOIENSIS,3,3,2,2,2,4,2,4,2.666666667,4
MACROMIA TAENIOLATA,Species,,FALSE,,,,yes,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SP,MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,MACROMIA,MACROMIA TAENIOLATA,2,3,1,2,2,4,1,4,2.333333333,4
MACRONYCHUS,Genus,,FALSE,,yes,,yes,5,4,4_middle,CG,IA; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,"semi,uni",NRSA,warm,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MACRONYCHUS,MACRONYCHUS,2,5,1,3,2,2,1,5,2.5,4
MACRONYCHUS GLABRATUS,Species,,FALSE,,yes,,yes,5,4,4_middle,CG,IA; MODNR; MN; Tward; NRSA,CN,IA; MN; Tward; NRSA,"semi,uni",NRSA,warm,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MACRONYCHUS,MACRONYCHUS GLABRATUS,2,5,1,3,2,2,1,5,2.5,4
MAYATRICHIA,Genus,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MN; Tward,CN,NE; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,MAYATRICHIA,MAYATRICHIA,1,2,1,1,3,2,1,3,1.666666667,4
MAYATRICHIA AYAMA,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,IA; NE; MN; Tward,CN,IA; NE; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,MAYATRICHIA,MAYATRICHIA AYAMA,1,2,1,1,3,2,1,3,1.666666667,4
MEGALOPTERA,Order,,FALSE,,,,,NA,NA,NA,PR,OK; MN,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,MEGALOPTERA,,,,,,,,,,,,,
MENETUS,Genus,,FALSE,,yes,,,5,4,4_middle,SC,IA; MODNR; OK; MN; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,MENETUS,MENETUS,,,,,,,,,,6
MERRAGATA,Genus,,FALSE,,,,,NA,NA,NA,PR,NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,HEBRIDAE,MERRAGATA,MERRAGATA,4,4,3,3,4,4,3,4,3.666666667,99
MESOVELIA,Genus,,FALSE,,yes,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,"SK,CB",NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,MESOVELIIDAE,MESOVELIA,MESOVELIA,3,5,4,5,3,4,3,5,4,99
MESOVELIA CRYPTOPHILA,Species,,FALSE,,,,,6,4,4_worse,PR,MN; Tward; NRSA,SK,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,MESOVELIIDAE,MESOVELIA,MESOVELIA CRYPTOPHILA,2,5,3,5,3,4,2,5,3.666666667,99
MESOVELIA MULSANTI,Species,,FALSE,,,,,6,4,4_worse,PR,IA; MN; Tward; NRSA,SK,NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,MESOVELIIDAE,MESOVELIA,MESOVELIA MULSANTI,4,5,4,5,3,4,3,5,4.166666667,99
METACOPINA,Genus,,TRUE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,OSTRACODA,METACOPINA,,METACOPINA,,,,,,,,,,,
METROBATES,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; MN; Tward; NRSA,SK,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,warm,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,METROBATES,METROBATES,3,4,2,3,3,4,2,4,3.166666667,99
MICRACANTHIA,Genus,,FALSE,,yes,,,5,4,4_middle,PR,NE; MODNR; Tward,CB,NE; Tward,NA,,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,SALDIDAE,MICRACANTHIA,MICRACANTHIA,4,5,4,5,4,4,4,5,4.333333333,99
MICROCYLLOEPUS,Genus,,FALSE,yes,yes,,yes,2,3,,CG,NE; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MICROCYLLOEPUS,MICROCYLLOEPUS,1,3,1,2,2,2,1,3,1.833333333,4
MICROCYLLOEPUS PUSILLUS,Species,,FALSE,yes,yes,,yes,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MICROCYLLOEPUS,MICROCYLLOEPUS PUSILLUS,1,3,1,2,2,2,1,3,1.833333333,4
MICROPSECTRA,Genus,,FALSE,,yes,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROPSECTRA,MICROPSECTRA,3,2,2,2,3,3,2,3,2.5,6
MICROTENDIPES,Genus,,FALSE,yes,yes,,,2,3,,CF,MODNR; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROTENDIPES,MICROTENDIPES,3,3,1,3,3,3,1,3,2.666666667,6
MICROVELIA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,MICROVELIA,MICROVELIA,3,5,2,4,4,4,2,5,3.666666667,99
MICROVELIA AMERICANA,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SK,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,MICROVELIA,MICROVELIA AMERICANA,4,5,2,4,4,4,2,5,3.833333333,99
MONOHELEA,Genus,,FALSE,,,,,NA,NA,NA,PR,MN; Tward,"BU,SP",Tward; MN,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,MONOHELEA,MONOHELEA,,,,,,,,,,10
MONOPELOPIA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MONOPELOPIA,MONOPELOPIA,,,,,,,,,,6
MOOREOBDELLA,Genus,,FALSE,,,,,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,OK; NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,ERPOBDELLIDAE,MOOREOBDELLA,MOOREOBDELLA,,,,,,,,,,9
MUSCIDAE,Family,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,SP,NE; MODNR; OK; MN,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,MUSCIDAE,,,,,,,,,,,,
MUSCULIUM,Genus,,FALSE,,,,,5,4,4_middle,CF,IA; NE; OK; MN; NRSA,BU,OK; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM,,,,,,,,,,5
MUSCULIUM PARTUMEIUM,Species,,FALSE,,,,,5,4,4_middle,CF,NE; OK; NRSA,BU,NE; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM PARTUMEIUM,,,,,,,,,,5
MUSCULIUM SECURIS,Species,,FALSE,,,,,5,4,4_middle,CF,NE; OK; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM SECURIS,,,,,,,,,,5
MUSCULIUM TRANSVERSUM,Species,,FALSE,,,,,5,4,4_middle,CF,NE; OK; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM TRANSVERSUM,,,,,,,,,,5
MYXOSARGUS,Genus,,FALSE,,,,,6,4,4_worse,CG,MODNR; OK,SP,NE; MODNR,NA,,,TRUE,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,MYXOSARGUS,MYXOSARGUS,,,,,,,,,,10
NAIDIDAE,Family,,FALSE,,,,,5,4,4_middle,CG,IA; NE; OK; MN,BU,OK; MN,multi,NRSA,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,,,,,,,,,,,,10
NAIS,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; OK; MN; NRSA,BU,NE; OK; MN; NRSA,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,NAIS,NAIS,,,,,,,,,,10
NAIS PSEUDOBTUSA,Species,,FALSE,,,,,5,4,4_middle,CG,NE; NRSA,BU,NRSA,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,NAIS,NAIS PSEUDOBTUSA,,,,,,,,,,10
NAIS VARIABILIS,Species,,FALSE,,,,,5,4,4_middle,CG,NE; NRSA,BU,NRSA,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,NAIS,NAIS VARIABILIS,,,,,,,,,,10
NANOCLADIUS,Genus,,FALSE,,,,,5,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NANOCLADIUS,NANOCLADIUS,1,2,1,2,2,3,1,3,1.833333333,6
NASIAESCHNA,Genus,,FALSE,,yes,,yes,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CB,NE; MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,NASIAESCHNA,,1,4,2,3,3,3,1,4,2.666666667,
NASIAESCHNA PENTACANTHA,Species,,FALSE,,yes,,yes,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CB,NE; MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,NASIAESCHNA,NASIAESCHNA PENTACANTHA,1,4,2,3,3,3,1,4,2.666666667,4
NATARSIA,Genus,,FALSE,yes,,,,2,3,,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NATARSIA,NATARSIA,3,3,3,3,3,3,3,3,3,6
NECTOPSYCHE,Genus,,FALSE,,yes,yes,,5,4,4_middle,SH,IA; MODNR; MN; NRSA; Tward,"CB,SP",OK; MN; Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE,3,3,2,2,2,3,2,3,2.5,4
NECTOPSYCHE CANDIDA,Species,,FALSE,,yes,yes,,5,4,4_middle,SH,IA; MODNR; MN; NRSA; Tward,"CB,SP",MN; Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE CANDIDA,3,3,2,2,3,3,2,3,2.666666667,4
NECTOPSYCHE DIARINA,Species,,FALSE,,yes,yes,,6,4,4_worse,SH,IA; MODNR; MN; NRSA; Tward,"CB,SP",MN; Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE DIARINA,3,3,2,2,3,3,2,3,2.666666667,4
NECTOPSYCHE EXQUISITA,Species,,FALSE,,yes,yes,,5,4,4_middle,SH,IA; MODNR; MN; NRSA; Tward,"CB,SP",MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,NECTOPSYCHE,NECTOPSYCHE EXQUISITA,2,3,2,2,1,3,1,3,2.166666667,4
NEMATA,Phylum,,TRUE,,,,,5,4,4_middle,NA,,BU,NE,NA,,,FALSE,NEMATA,,,,,,,,,,,,,,,
NEMOTELUS,Genus,,FALSE,,,,,6,4,4_worse,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,IA; OK; MN; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,NEMOTELUS,NEMOTELUS,4,3,2,3,4,4,2,4,3.333333333,10
NEOCHOROTERPES,Genus,,FALSE,yes,yes,yes,,4,4,4_better,CG,NE; MODNR; OK; Tward,CN,OK; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,NEOCHOROTERPES,NEOCHOROTERPES,,,,,,,,,,3
NEOGERRIS,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MN; Tward,SK,NE; MN; Tward,"multi,uni",Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,NEOGERRIS,,3,4,2,3,3,4,2,4,3.166666667,
NEOGERRIS HESIONE,Species,,FALSE,,,,,5,4,4_middle,PR,NE; MN; Tward,SK,NE; MN; Tward,"multi,uni",Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,NEOGERRIS,NEOGERRIS HESIONE,3,4,2,3,3,4,2,4,3.166666667,99
NEOPERLA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,NEOPERLA,NEOPERLA,1,2,2,1,3,2,1,3,1.833333333,2
NEOPERLA CLYMENE,Species,,FALSE,yes,yes,yes,,2,3,,PR,NE; Tward; NRSA,CN,NE; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,NEOPERLA,NEOPERLA CLYMENE,1,2,2,1,3,2,1,3,1.833333333,2
NEOPLEA,Genus,,FALSE,,,,,6,4,4_worse,PR,IA; NE; MODNR; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,PLEIDAE,NEOPLEA,NEOPLEA,3,3,2,3,3,3,2,3,2.833333333,99
NEOPLEA STRIOLA,Species,,FALSE,,,,,6,4,4_worse,PR,IA; NE; MN; Tward; NRSA,SW,NE; MN; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,PLEIDAE,NEOPLEA,NEOPLEA STRIOLA,3,3,2,3,3,3,2,3,2.833333333,99
NEOPORUS,Genus,,FALSE,,,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward;,SW,NE; OK; MN; Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS,,,,,,,,,,99
NEOPORUS CLYPEALIS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS CLYPEALIS,,,,,,,,,,99
NEOPORUS DIMIDIATUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS DIMIDIATUS,,,,,,,,,,99
NEOPORUS LECONTEI,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS LECONTEI,,,,,,,,,,99
NEOPORUS SHERMANI,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS SHERMANI,,,,,,,,,,99
NEOPORUS TENNETUM,Species,,FALSE,,,,,6,4,4_worse,PR,IA; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS TENNETUM,,,,,,,,,,99
NEOPORUS UNDULATUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; NE; OK; Tward,SW,NE; Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS UNDULATUS,3,5,1,4,3,2,1,5,3,99
