TaxaID_orig,KS_TAXACODE,Rank_orig,NonTarget,OTU_MMI,OTU_MMI_genus,OTU_BCG,PHYLUM,CLASS,ORDER,FAMILY,GENUS,NumSamp_All,NumSites_All,Yr_Min,Yr_Max,NumSamp_SB,NumSamp_SP
PILARIA,592,Genus,FALSE,PILARIA,PILARIA,PILARIA,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,PILARIA,19,16,1981,2014,17,2
PISCICOLIDAE,1563,Family,FALSE,PISCICOLIDAE,PISCICOLIDAE,PISCICOLIDAE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,PISCICOLIDAE,,1,1,1991,1991,1,
PISIDIIDAE,296,Family,FALSE,PISIDIIDAE,PISIDIIDAE,PISIDIIDAE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,39,34,2007,2018,7,32
PISIDIUM,186,Genus,FALSE,PISIDIUM,PISIDIUM,PISIDIUM,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,81,65,1989,2019,29,52
PISIDIUM COMPRESSUM,355,Species,FALSE,PISIDIUM COMPRESSUM,PISIDIUM,PISIDIUM COMPRESSUM,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,3,3,2011,2014,2,1
PLACOBDELLA,466,Genus,FALSE,PLACOBDELLA,GLOSSIPHONIIDAE,PLACOBDELLA,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,PLACOBDELLA,98,74,2007,2020,66,32
PLACOBDELLA PARASITICA,465,Species,FALSE,PLACOBDELLA PARASITICA,GLOSSIPHONIIDAE,PLACOBDELLA PARASITICA,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,PLACOBDELLA,7,7,1995,2011,1,6
PLANARIIDAE,282,Family,FALSE,PLANARIIDAE,PLANARIIDAE,PLANARIIDAE,PLATYHELMINTHES,TURBELLARIA,TRICLADIDA,PLANARIIDAE,,63,53,1980,2016,25,38
PLANORBELLA,133,Genus,FALSE,PLANORBELLA,PLANORBELLA,PLANORBELLA,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PLANORBELLA,125,100,2002,2020,45,80
PLANORBELLA TRIVOLVIS,385,Species,FALSE,PLANORBELLA TRIVOLVIS,PLANORBELLA,PLANORBELLA TRIVOLVIS,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PLANORBELLA,9,7,2015,2018,9,
PLANORBIDAE,272,Family,FALSE,PLANORBIDAE,PLANORBIDAE,PLANORBIDAE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,,32,26,1998,2017,15,17
PLATHEMIS,143,Genus,FALSE,PLATHEMIS,PLATHEMIS,PLATHEMIS,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PLATHEMIS,12,12,1980,2019,4,8
PLATHEMIS LYDIA,142,Species,FALSE,PLATHEMIS LYDIA,PLATHEMIS,PLATHEMIS LYDIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PLATHEMIS,241,159,1980,2019,169,72
PLATHEMIS SUBORNATA,1054,Species,FALSE,PLATHEMIS SUBORNATA,PLATHEMIS,PLATHEMIS SUBORNATA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PLATHEMIS,5,5,1980,2012,4,1
PLATYVELIA,340,Genus,FALSE,PLATYVELIA,PLATYVELIA,PLATYVELIA,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,PLATYVELIA,3,3,2008,2015,1,2
PLAUDITUS,46,Genus,FALSE,PLAUDITUS,PLAUDITUS,PLAUDITUS,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PLAUDITUS,44,27,2005,2017,25,19
PLECOPTERA,481,Order,FALSE,PLECOPTERA,PLECOPTERA,PLECOPTERA,ARTHROPODA,INSECTA,PLECOPTERA,,,15,13,1983,2017,10,5
PLEIDAE,293,Family,FALSE,PLEIDAE,PLEIDAE,PLEIDAE,ARTHROPODA,INSECTA,HEMIPTERA,PLEIDAE,,5,5,2006,2016,,5
PLEUROCERA,,Genus,FALSE,PLEUROCERA,PLEUROCERA,PLEUROCERA,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,PLEUROCERIDAE,PLEUROCERA,,,,,,
PLEUROCERA ACUTA,1564,Species,FALSE,PLEUROCERA ACUTA,PLEUROCERA,PLEUROCERA ACUTA,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,PLEUROCERIDAE,PLEUROCERA,21,3,1992,2018,21,
POLYCENTROPODIDAE,209,Family,FALSE,POLYCENTROPODIDAE,POLYCENTROPODIDAE,POLYCENTROPODIDAE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,,33,30,2006,2020,19,14
POLYCENTROPUS,165,Genus,FALSE,POLYCENTROPUS,POLYCENTROPUS,POLYCENTROPUS,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,POLYCENTROPUS,51,34,1987,2020,24,27
POLYMITARCYIDAE,424,Family,FALSE,POLYMITARCYIDAE,POLYMITARCYIDAE,POLYMITARCYIDAE,ARTHROPODA,INSECTA,EPHEMEROPTERA,POLYMITARCYIDAE,,1,1,2017,2017,1,
POLYPEDILUM,55,Genus,FALSE,POLYPEDILUM,POLYPEDILUM,POLYPEDILUM,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,2095,521,1980,2020,1644,451
POLYPEDILUM (ASHEUM) BECKAE,496,Species,FALSE,POLYPEDILUM (ASHEUM) BECKAE,POLYPEDILUM,POLYPEDILUM (ASHEUM) BECKAE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,1,1,2014,2014,1,
POLYPEDILUM (CEROBREGMA) ONTARIO,900,Species,FALSE,POLYPEDILUM (CEROBREGMA) ONTARIO,POLYPEDILUM,POLYPEDILUM (CEROBREGMA) ONTARIO,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,10,10,2009,2020,7,3
POLYPEDILUM (POLYPEDILUM),374,Subgenus,FALSE,POLYPEDILUM (POLYPEDILUM),POLYPEDILUM,POLYPEDILUM (POLYPEDILUM),ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,3,3,2013,2016,2,1
POLYPEDILUM (POLYPEDILUM) FALLAX GR.,353,Species,FALSE,POLYPEDILUM (POLYPEDILUM) FALLAX GR.,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) FALLAX GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,52,41,2011,2020,34,18
POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,375,Species,FALSE,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,345,160,2013,2020,251,94
POLYPEDILUM (POLYPEDILUM) TRIGONUS,512,Species,FALSE,POLYPEDILUM (POLYPEDILUM) TRIGONUS,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) TRIGONUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,2,2,2014,2014,2,
POLYPEDILUM (TRIPODURA),371,Subgenus,FALSE,POLYPEDILUM (TRIPODURA),POLYPEDILUM,POLYPEDILUM (TRIPODURA),ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,27,19,2013,2020,27,
POLYPEDILUM (TRIPODURA) HALTERALE GR.,372,Species,FALSE,POLYPEDILUM (TRIPODURA) HALTERALE GR.,POLYPEDILUM,POLYPEDILUM (TRIPODURA) HALTERALE GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,76,56,2013,2020,55,21
POLYPEDILUM (TRIPODURA) SCALAENUM GR.,719,Species,FALSE,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,POLYPEDILUM,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,71,56,1986,2020,50,21
POLYPEDILUM (URESIPEDILUM),373,Subgenus,FALSE,POLYPEDILUM (URESIPEDILUM),POLYPEDILUM,POLYPEDILUM (URESIPEDILUM),ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,35,32,2013,2016,5,30
POLYPEDILUM (URESIPEDILUM) CONVICTUM,718,Species,FALSE,POLYPEDILUM (URESIPEDILUM) CONVICTUM,POLYPEDILUM,POLYPEDILUM (URESIPEDILUM) CONVICTUM,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,391,147,1986,2020,322,69
POTAMYIA,,Genus,FALSE,POTAMYIA,POTAMYIA,POTAMYIA,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,POTAMYIA,,,,,,
POTAMYIA FLAVA,159,Species,FALSE,POTAMYIA FLAVA,POTAMYIA,POTAMYIA FLAVA,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,POTAMYIA,1013,144,1980,2019,941,72
PRIONOCYPHON,24,Genus,FALSE,PRIONOCYPHON,SCIRTIDAE,PRIONOCYPHON,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,PRIONOCYPHON,3,3,1983,1984,3,
PRISTINA,404,Genus,FALSE,PRISTINA,OLIGOCHAETA,PRISTINA,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,PRISTINA,2,2,2015,2015,2,
PROBEZZIA,511,Genus,FALSE,PROBEZZIA,PROBEZZIA,PROBEZZIA,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,PROBEZZIA,68,53,1987,2019,37,31
PROBYTHINELLA,,Genus,FALSE,PROBYTHINELLA,PROBYTHINELLA,PROBYTHINELLA,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,PROBYTHINELLA,,,,,,
PROBYTHINELLA EMARGINATA,1573,Species,FALSE,PROBYTHINELLA EMARGINATA,PROBYTHINELLA,PROBYTHINELLA EMARGINATA,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,PROBYTHINELLA,4,1,2001,2004,4,
PROCAMBARUS,,Genus,FALSE,PROCAMBARUS,PROCAMBARUS,PROCAMBARUS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,PROCAMBARUS,,,,,,
PROCAMBARUS GRACILIS,364,Species,FALSE,PROCAMBARUS GRACILIS,PROCAMBARUS,PROCAMBARUS GRACILIS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,PROCAMBARUS,3,3,2011,2019,1,2
PROCAMBARUS SIMULANS,352,Species,FALSE,PROCAMBARUS SIMULANS,PROCAMBARUS,PROCAMBARUS SIMULANS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,PROCAMBARUS,3,3,2009,2016,,3
PROCLADIUS,56,Genus,FALSE,PROCLADIUS,PROCLADIUS,PROCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PROCLADIUS,707,346,1980,2020,463,244
PROCLOEON,1124,Genus,FALSE,PROCLOEON,PROCLOEON,PROCLOEON,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PROCLOEON,142,99,2000,2020,96,46
PROGOMPHUS,,Genus,FALSE,PROGOMPHUS,PROGOMPHUS,PROGOMPHUS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,PROGOMPHUS,,,,,,
PROGOMPHUS OBSCURUS,139,Species,FALSE,PROGOMPHUS OBSCURUS,PROGOMPHUS,PROGOMPHUS OBSCURUS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,PROGOMPHUS,362,127,1980,2020,257,105
PROMENETUS,431,Genus,FALSE,PROMENETUS,PROMENETUS,PROMENETUS,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PROMENETUS,11,11,1989,2015,7,4
PSECTROCLADIUS,57,Genus,FALSE,PSECTROCLADIUS,PSECTROCLADIUS,PSECTROCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSECTROCLADIUS,55,41,1980,2016,52,3
PSECTROTANYPUS,720,Genus,FALSE,PSECTROTANYPUS,PSECTROTANYPUS,PSECTROTANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSECTROTANYPUS,16,15,1980,2020,6,10
PSEPHENIDAE,418,Family,FALSE,PSEPHENIDAE,PSEPHENIDAE,PSEPHENIDAE,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,,1,1,2016,2016,1,
PSEPHENUS,35,Genus,FALSE,PSEPHENUS,PSEPHENUS,PSEPHENUS,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,PSEPHENUS,7,2,1980,2018,7,
PSEPHENUS HERRICKI,908,Species,FALSE,PSEPHENUS HERRICKI,PSEPHENUS,PSEPHENUS HERRICKI,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,PSEPHENUS,4,2,1984,1989,4,
PSEUDIRON,,Genus,FALSE,PSEUDIRON,PSEUDIRON,PSEUDIRON,ARTHROPODA,INSECTA,EPHEMEROPTERA,PSEUDIRONIDAE,PSEUDIRON,,,,,,
PSEUDIRON CENTRALIS,90,Species,FALSE,PSEUDIRON CENTRALIS,PSEUDIRON,PSEUDIRON CENTRALIS,ARTHROPODA,INSECTA,EPHEMEROPTERA,PSEUDIRONIDAE,PSEUDIRON,11,7,1983,2018,10,1
PSEUDOCHIRONOMUS,58,Genus,FALSE,PSEUDOCHIRONOMUS,PSEUDOCHIRONOMUS,PSEUDOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSEUDOCHIRONOMUS,105,70,1980,2019,84,21
PSEUDOCLOEON,79,Genus,FALSE,PSEUDOCLOEON,PSEUDOCLOEON,PSEUDOCLOEON,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PSEUDOCLOEON,400,128,1980,2019,322,78
PSEUDOCLOEON EPHIPPIATUM,810,Species,FALSE,PSEUDOCLOEON EPHIPPIATUM,PSEUDOCLOEON,PSEUDOCLOEON EPHIPPIATUM,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PSEUDOCLOEON,9,9,1984,1985,9,
PSEUDOLIMNOPHILA,1344,Genus,FALSE,PSEUDOLIMNOPHILA,PSEUDOLIMNOPHILA,PSEUDOLIMNOPHILA,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,PSEUDOLIMNOPHILA,3,3,1987,2000,3,
PSEUDOSUCCINEA,,Genus,FALSE,PSEUDOSUCCINEA,PSEUDOSUCCINEA,PSEUDOSUCCINEA,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,PSEUDOSUCCINEA,,,,,,
PSEUDOSUCCINEA COLUMELLA,376,Species,FALSE,PSEUDOSUCCINEA COLUMELLA,PSEUDOSUCCINEA,PSEUDOSUCCINEA COLUMELLA,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,PSEUDOSUCCINEA,11,11,2013,2019,7,4
PSYCHODIDAE,1848,Family,FALSE,PSYCHODIDAE,PSYCHODIDAE,PSYCHODIDAE,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,,5,5,1989,2017,4,1
PTERONARCYS,151,Genus,FALSE,PTERONARCYS,PTERONARCYS,PTERONARCYS,ARTHROPODA,INSECTA,PLECOPTERA,PTERONARCYIDAE,PTERONARCYS,14,9,1983,2017,6,8
PTERONARCYS PICTETII,1087,Species,FALSE,PTERONARCYS PICTETII,PTERONARCYS,PTERONARCYS PICTETII,ARTHROPODA,INSECTA,PLECOPTERA,PTERONARCYIDAE,PTERONARCYS,31,15,1987,2016,28,3
PTILIIDAE,233,Family,FALSE,PTILIIDAE,PTILIIDAE,PTILIIDAE,ARTHROPODA,INSECTA,COLEOPTERA,PTILIIDAE,,9,3,1993,2016,9,
PTILOSTOMIS,755,Genus,FALSE,PTILOSTOMIS,PTILOSTOMIS,PTILOSTOMIS,ARTHROPODA,INSECTA,TRICHOPTERA,PHRYGANEIDAE,PTILOSTOMIS,2,2,1994,1995,2,
PYCNOPSYCHE,1212,Genus,FALSE,PYCNOPSYCHE,PYCNOPSYCHE,PYCNOPSYCHE,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,PYCNOPSYCHE,111,70,1982,2020,79,32
RAMPHOCORIXA,388,Genus,FALSE,RAMPHOCORIXA,RAMPHOCORIXA,RAMPHOCORIXA,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,RAMPHOCORIXA,5,5,1985,2015,4,1
RAMPHOCORIXA ACUMINATA,292,Species,FALSE,RAMPHOCORIXA ACUMINATA,RAMPHOCORIXA,RAMPHOCORIXA ACUMINATA,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,RAMPHOCORIXA,2,2,1981,1984,2,
RANATRA,117,Genus,FALSE,RANATRA,RANATRA,RANATRA,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,RANATRA,383,227,1980,2020,245,138
RANATRA NIGRA,957,Species,FALSE,RANATRA NIGRA,RANATRA,RANATRA NIGRA,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,RANATRA,4,4,2009,2012,1,3
RHAGOVELIA,120,Genus,FALSE,RHAGOVELIA,RHAGOVELIA,RHAGOVELIA,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,RHAGOVELIA,1245,266,1980,2020,1057,188
RHANTUS,1318,Genus,FALSE,RHANTUS,RHANTUS,RHANTUS,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,RHANTUS,6,6,2003,2012,1,5
RHEOCRICOTOPUS,954,Genus,FALSE,RHEOCRICOTOPUS,RHEOCRICOTOPUS,RHEOCRICOTOPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOCRICOTOPUS,97,67,1983,2019,51,46
RHEOTANYTARSUS,59,Genus,FALSE,RHEOTANYTARSUS,RHEOTANYTARSUS,RHEOTANYTARSUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,554,174,1980,2020,469,85
RHEUMATOBATES,114,Genus,FALSE,RHEUMATOBATES,RHEUMATOBATES,RHEUMATOBATES,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,RHEUMATOBATES,530,242,1980,2020,387,143
RHEUMATOBATES PALOSI,392,Species,FALSE,RHEUMATOBATES PALOSI,RHEUMATOBATES,RHEUMATOBATES PALOSI,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,RHEUMATOBATES,3,3,1985,1992,3,
RHEUMATOBATES RILEYI,946,Species,FALSE,RHEUMATOBATES RILEYI,RHEUMATOBATES,RHEUMATOBATES RILEYI,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,RHEUMATOBATES,1,1,1984,1984,1,
RHEUMATOBATES TRULLIGER,632,Species,FALSE,RHEUMATOBATES TRULLIGER,RHEUMATOBATES,RHEUMATOBATES TRULLIGER,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,RHEUMATOBATES,3,3,1984,1985,3,
RHITHROGENA,1562,Genus,FALSE,RHITHROGENA,RHITHROGENA,RHITHROGENA,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,RHITHROGENA,2,1,1991,1997,2,
RHYACOPHILA,180,Genus,FALSE,RHYACOPHILA,RHYACOPHILA,RHYACOPHILA,ARTHROPODA,INSECTA,TRICHOPTERA,RHYACOPHILIDAE,RHYACOPHILA,7,6,1980,1983,7,
RHYACOPHILA LOBIFERA,607,Species,FALSE,RHYACOPHILA LOBIFERA,RHYACOPHILA,RHYACOPHILA LOBIFERA,ARTHROPODA,INSECTA,TRICHOPTERA,RHYACOPHILIDAE,RHYACOPHILA,5,3,1985,2001,5,
ROBACKIA,721,Genus,FALSE,ROBACKIA,ROBACKIA,ROBACKIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ROBACKIA,55,27,1983,2018,52,3
ROBACKIA CLAVIGER,428,Species,FALSE,ROBACKIA CLAVIGER,ROBACKIA,ROBACKIA CLAVIGER,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ROBACKIA,1,1,2017,2017,1,
SAETHERIA,368,Genus,FALSE,SAETHERIA,SAETHERIA,SAETHERIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,SAETHERIA,39,30,1985,2019,19,20
SALDIDAE,242,Family,FALSE,SALDIDAE,SALDIDAE,SALDIDAE,ARTHROPODA,INSECTA,HEMIPTERA,SALDIDAE,,27,25,1980,2018,12,15
SALDULA,974,Genus,FALSE,SALDULA,SALDULA,SALDULA,ARTHROPODA,INSECTA,HEMIPTERA,SALDIDAE,SALDULA,18,17,1982,2019,11,7
SCIOMYZIDAE,219,Family,FALSE,SCIOMYZIDAE,SCIOMYZIDAE,SCIOMYZIDAE,ARTHROPODA,INSECTA,DIPTERA,SCIOMYZIDAE,,21,21,1985,2018,7,14
SCIRTIDAE,206,Family,FALSE,SCIRTIDAE,SCIRTIDAE,SCIRTIDAE,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,,701,327,1980,2020,457,244
SIALIS,123,Genus,FALSE,SIALIS,SIALIS,SIALIS,ARTHROPODA,INSECTA,MEGALOPTERA,SIALIDAE,SIALIS,724,314,1980,2020,480,244
SIGARA,550,Genus,FALSE,SIGARA,SIGARA,SIGARA,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,SIGARA,721,302,1980,2019,538,183
SIMULIIDAE,312,Family,FALSE,SIMULIIDAE,SIMULIIDAE,SIMULIIDAE,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,10,9,2006,2016,1,9
SIMULIUM,69,Genus,FALSE,SIMULIUM,SIMULIUM,SIMULIUM,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,1508,336,1980,2020,1283,225
SIMULIUM VITTATUM,652,Species,FALSE,SIMULIUM VITTATUM,SIMULIUM,SIMULIUM VITTATUM,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,6,5,1983,2017,4,2
SIPHLONURUS,107,Genus,FALSE,SIPHLONURUS,SIPHLONURUS,SIPHLONURUS,ARTHROPODA,INSECTA,EPHEMEROPTERA,SIPHLONURIDAE,SIPHLONURUS,7,5,1982,2018,6,1
SISYRA,378,Genus,FALSE,SISYRA,SISYRA,SISYRA,ARTHROPODA,INSECTA,NEUROPTERA,SISYRIDAE,SISYRA,5,5,2013,2018,1,4
SISYRA VICARIA,799,Species,FALSE,SISYRA VICARIA,SISYRA,SISYRA VICARIA,ARTHROPODA,INSECTA,NEUROPTERA,SISYRIDAE,SISYRA,3,3,1988,2008,2,1
SISYRIDAE,343,Family,FALSE,SISYRIDAE,SISYRIDAE,SISYRIDAE,ARTHROPODA,INSECTA,NEUROPTERA,SISYRIDAE,,1,1,2010,2010,,1
SMICRIDEA,1560,Genus,FALSE,SMICRIDEA,SMICRIDEA,SMICRIDEA,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,SMICRIDEA,7,3,1987,2020,3,4
SOMATOCHLORA,606,Genus,FALSE,SOMATOCHLORA,SOMATOCHLORA,SOMATOCHLORA,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,SOMATOCHLORA,37,30,1998,2018,12,25
SOMATOCHLORA LINEARIS,326,Species,FALSE,SOMATOCHLORA LINEARIS,SOMATOCHLORA,SOMATOCHLORA LINEARIS,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,SOMATOCHLORA,2,2,2006,2009,1,1
SPERCHOPSIS,899,Genus,FALSE,SPERCHOPSIS,SPERCHOPSIS,SPERCHOPSIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,SPERCHOPSIS,5,4,1986,2017,5,
SPHAERIUM,175,Genus,FALSE,SPHAERIUM,SPHAERIUM,SPHAERIUM,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,SPHAERIUM,660,184,1980,2018,609,51
SPHAERIUM SIMILE,228,Species,FALSE,SPHAERIUM SIMILE,SPHAERIUM,SPHAERIUM SIMILE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,SPHAERIUM,20,14,2006,2020,10,10
SPHAERIUM STRIATINUM,441,Species,FALSE,SPHAERIUM STRIATINUM,SPHAERIUM,SPHAERIUM STRIATINUM,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,SPHAERIUM,27,18,2002,2015,15,12
SPHAEROMIAS,191,Genus,FALSE,SPHAEROMIAS,SPHAEROMIAS,SPHAEROMIAS,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,SPHAEROMIAS,12,11,2006,2013,3,9
SPIROSPERMA FEROX,398,Species,FALSE,SPIROSPERMA FEROX,OLIGOCHAETA,SPIROSPERMA FEROX,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,SPIROSPERMA,3,3,2015,2015,2,1
SPONGILLIDAE,250,Family,TRUE,SPONGILLIDAE,SPONGILLIDAE,SPONGILLIDAE,PORIFERA,DESMOSPONGIA,HAPLOSCLERIDA,SPONGILLIDAE,,5,5,2006,2014,,5
STAPHYLINIDAE,246,Family,TRUE,STAPHYLINIDAE,STAPHYLINIDAE,STAPHYLINIDAE,ARTHROPODA,INSECTA,COLEOPTERA,STAPHYLINIDAE,,238,166,2006,2020,114,124
STEINOVELIA,,Genus,FALSE,STEINOVELIA,STEINOVELIA,STEINOVELIA,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,STEINOVELIA,,,,,,
STEINOVELIA STAGNALIS,336,Species,FALSE,STEINOVELIA STAGNALIS,STEINOVELIA,STEINOVELIA STAGNALIS,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,STEINOVELIA,4,4,2007,2017,1,3
STELECHOMYIA,,Genus,FALSE,STELECHOMYIA,STELECHOMYIA,STELECHOMYIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STELECHOMYIA,,,,,,
STELECHOMYIA PERPULCHRA,358,Species,FALSE,STELECHOMYIA PERPULCHRA,STELECHOMYIA,STELECHOMYIA PERPULCHRA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STELECHOMYIA,8,8,2011,2019,7,1
STEMPELLINA,1552,Genus,FALSE,STEMPELLINA,STEMPELLINA,STEMPELLINA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINA,4,4,1984,2010,4,
STEMPELLINELLA,1717,Genus,FALSE,STEMPELLINELLA,STEMPELLINELLA,STEMPELLINELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINELLA,5,3,1991,2017,3,2
STENACRON,,Genus,FALSE,STENACRON,STENACRON,STENACRON,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,STENACRON,,,,,,
STENACRON INTERPUNCTATUM,91,Species,FALSE,STENACRON INTERPUNCTATUM,STENACRON,STENACRON INTERPUNCTATUM,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,STENACRON,1838,482,1980,2020,1417,421
